timestamp,open,high,low,close,volume
2024-07-01 00:00:00+00:00,1.0800496714153012,1.0813975377996994,1.0790302210926217,1.07999942793899,5043.0
2024-07-01 04:00:00+00:00,1.079903675628432,1.081011493471643,1.0785913052943048,1.079114670004578,4082.0
2024-07-01 08:00:00+00:00,1.0796505961609806,1.0808675697832968,1.0780925660684009,1.0789161162022411,3957.0
2024-07-01 12:00:00+00:00,1.0791859286099246,1.080347994750403,1.0779632587617745,1.0790645128392446,4264.0
2024-07-01 16:00:00+00:00,1.0790392458301157,1.0806379881213517,1.0780078969696083,1.0796180302857727,3774.0
2024-07-01 20:00:00+00:00,1.079215635132621,1.0806111708934965,1.0778376580280538,1.0787802237812802,4667.0
2024-07-02 00:00:00+00:00,1.0792323649078526,1.0810288615013264,1.0774970316223695,1.0801790335097383,4494.0
2024-07-02 04:00:00+00:00,1.0790432448345644,1.0802280549263903,1.078336240978207,1.0795554881510006,4157.0
2024-07-02 08:00:00+00:00,1.0795355607714812,1.080477892377694,1.0781561101349924,1.0795380257022662,4269.0
2024-07-02 12:00:00+00:00,1.0792717451760525,1.0803432135650315,1.0784388984652342,1.0792740955884317,4132.0
2024-07-02 16:00:00+00:00,1.0792775507580046,1.080796161047002,1.0783693427482994,1.0793319945769873,4842.0
2024-07-02 20:00:00+00:00,1.0797128639922864,1.0810614240085863,1.07871369469958,1.0803203975806932,4212.0
2024-07-03 00:00:00+00:00,1.0799827706175116,1.0809624981923598,1.078728044855067,1.0803500109820503,4197.0
2024-07-03 04:00:00+00:00,1.080006601853972,1.0821896002596525,1.079344663038082,1.0799981292849676,4258.0
2024-07-03 08:00:00+00:00,1.0805766818838556,1.081696489614685,1.0790335692384356,1.080594872303891,4441.0
2024-07-03 12:00:00+00:00,1.0805480610206772,1.0819642382289036,1.079449627001888,1.0812112277438013,4190.0
2024-07-03 16:00:00+00:00,1.0808775533632613,1.0814025041283104,1.079212116492881,1.0804991773190558,4310.0
2024-07-03 20:00:00+00:00,1.080405204348167,1.0819255887836086,1.079313387283424,1.0799527327779728,4682.0
2024-07-04 00:00:00+00:00,1.080530516863275,1.0812446450508304,1.0790723084157854,1.080218772326793,4529.0
2024-07-04 04:00:00+00:00,1.0806959312810138,1.0817232154611784,1.0799976484923637,1.081196996582458,3681.0
2024-07-04 08:00:00+00:00,1.0813073495258383,1.0827602214353045,1.080222664459144,1.0825510587150615,4524.0
2024-07-04 12:00:00+00:00,1.0814873205702134,1.0823408406538837,1.079986964691266,1.0813346140376277,4500.0
2024-07-04 16:00:00+00:00,1.0812634659591165,1.0823268333403644,1.079579677500745,1.0817610026680786,4027.0
2024-07-04 20:00:00+00:00,1.081406645990128,1.0828323623939031,1.079754873129157,1.081145997787257,3753.0
2024-07-05 00:00:00+00:00,1.081565812437548,1.0829005705431565,1.080117524497173,1.0825133984026214,4032.0
2024-07-05 04:00:00+00:00,1.081884119340898,1.0832581842416744,1.0806892098692644,1.0812365246011677,4306.0
2024-07-05 08:00:00+00:00,1.0818813723649,1.0835465973240197,1.0815029367351374,1.0825488499328928,4285.0
2024-07-05 12:00:00+00:00,1.0822714479569555,1.0835737049466283,1.080972767966048,1.081985731081156,2954.0
2024-07-05 16:00:00+00:00,1.082042756782792,1.0833708914179008,1.0807197883743134,1.0814209795385807,4048.0
2024-07-05 20:00:00+00:00,1.0817420769774333,1.0831479227088394,1.080671837087419,1.082750214433874,4756.0
2024-07-06 00:00:00+00:00,1.0821550789528842,1.0836215166098195,1.080427767893207,1.0818690156506303,4542.0
2024-07-06 04:00:00+00:00,1.0820023813092552,1.0836066109604856,1.0806383589637731,1.080689108058965,3172.0
2024-07-06 08:00:00+00:00,1.0816636388884084,1.0825361941482257,1.0798473525978196,1.0806045348104325,4121.0
2024-07-06 12:00:00+00:00,1.081163222713202,1.0818682677308171,1.0796623391131115,1.0813989992753168,4606.0
2024-07-06 16:00:00+00:00,1.0806670242123455,1.0817251076190546,1.079432718710864,1.080734839446698,5103.0
2024-07-06 20:00:00+00:00,1.0807093100624232,1.0818313379153313,1.079240395097561,1.081436187487372,4262.0
2024-07-07 00:00:00+00:00,1.0806351439327724,1.0819931035713648,1.0799832339066089,1.0807533859123528,4375.0
2024-07-07 04:00:00+00:00,1.0809238824784628,1.0825103940079237,1.079017722339519,1.080603112858959,4606.0
2024-07-07 08:00:00+00:00,1.0809794159721948,1.0832100616986078,1.080503072351582,1.0818470101918696,3798.0
2024-07-07 12:00:00+00:00,1.082011676457387,1.083578438260805,1.0800742095063638,1.081448281533668,3992.0
2024-07-07 16:00:00+00:00,1.0814657620510888,1.0829424544735855,1.079749325295126,1.08141540804976,5436.0
2024-07-07 20:00:00+00:00,1.0816462792546278,1.0830581873576337,1.0807042311421966,1.0811535526700846,4688.0
2024-07-08 00:00:00+00:00,1.0813165484513152,1.082143259798481,1.0800221791397744,1.081415013836183,4370.0
2024-07-08 04:00:00+00:00,1.0813058449391395,1.082337294987479,1.0789275606918736,1.0814284280784905,3525.0
2024-07-08 08:00:00+00:00,1.081124714688083,1.0826181820925749,1.0801882578698043,1.0810976617987524,4394.0
2024-07-08 12:00:00+00:00,1.081358465759651,1.0823736150224776,1.0801439258056855,1.082354027121656,6120.0
2024-07-08 16:00:00+00:00,1.0810441972762173,1.0823965227090986,1.079105729952556,1.0819241729751252,3685.0
2024-07-08 20:00:00+00:00,1.080479630563384,1.0823251311353956,1.078933516975811,1.0810762316793625,4558.0
2024-07-09 00:00:00+00:00,1.0812075022414611,1.0825396680571873,1.0800991139157037,1.0813568820639237,4530.0
2024-07-09 04:00:00+00:00,1.0815110464175597,1.0834395377442962,1.08066720479451,1.080929432660471,4223.0
2024-07-09 08:00:00+00:00,1.0817452403904562,1.0825604112779308,1.0807477512588128,1.0813920091533538,4172.0
2024-07-09 12:00:00+00:00,1.0817217981746634,1.0838213476480754,1.08089824511866,1.0819841772639596,5137.0
2024-07-09 16:00:00+00:00,1.0820635521952826,1.0845285861044562,1.081051886266436,1.0826620510481315,4420.0
2024-07-09 20:00:00+00:00,1.082449705708702,1.083657980764511,1.080855373766406,1.082100210350036,4673.0
2024-07-10 00:00:00+00:00,1.082578301875992,1.0841848495925643,1.081662811809965,1.0834137996976865,5398.0
2024-07-10 04:00:00+00:00,1.0831222051867542,1.0850855648716426,1.0812517600920757,1.0835990355221652,4550.0
2024-07-10 08:00:00+00:00,1.084158262220989,1.0860808062911234,1.0835424768881436,1.085203837294705,4290.0
2024-07-10 12:00:00+00:00,1.0846451515164923,1.086152332123986,1.0834281159491033,1.0851696196000775,3752.0
2024-07-10 16:00:00+00:00,1.0849747142609014,1.0864107012741633,1.0838488821701773,1.084577905490275,4235.0
2024-07-10 20:00:00+00:00,1.0849111798281288,1.08592547064702,1.0831500681096262,1.0854463856572811,4187.0
2024-07-11 00:00:00+00:00,1.0850276547113404,1.0866708750031309,1.0838427520199658,1.085430227983566,4550.0
2024-07-11 04:00:00+00:00,1.085081891008269,1.0863141579325808,1.0836251975346758,1.085254613569278,4480.0
2024-07-11 08:00:00+00:00,1.0847168945465009,1.0861288217355345,1.0838075173598365,1.085282983031013,4108.0
2024-07-11 12:00:00+00:00,1.0853509130310592,1.086735810429661,1.0837858898260817,1.0849891069589923,4627.0
2024-07-11 16:00:00+00:00,1.0861028592700506,1.088011612670485,1.0849070560561154,1.0861291967946387,4453.0
2024-07-11 20:00:00+00:00,1.0862146919672908,1.0880129059499122,1.0848982508198584,1.0864610350029442,4592.0
2024-07-12 00:00:00+00:00,1.0865105912096975,1.0877340264850832,1.084753282427527,1.0850694354580952,4529.0
2024-07-12 04:00:00+00:00,1.0863010261314705,1.088376056524679,1.085015204270457,1.0859204653866417,4240.0
2024-07-12 08:00:00+00:00,1.0865931921529095,1.0882330184261286,1.0846457355683017,1.0869373403968998,4440.0
2024-07-12 12:00:00+00:00,1.086801686746095,1.0887546190053834,1.085118064137039,1.0886233795246163,4503.0
2024-07-12 16:00:00+00:00,1.0874894185500354,1.0899015041697064,1.0867405073896328,1.0877954758026596,5006.0
2024-07-12 20:00:00+00:00,1.0881053582564502,1.0891904277609668,1.0866185108270905,1.088163364045338,4850.0
2024-07-13 00:00:00+00:00,1.0876904839564778,1.0891373300169376,1.0862711378341348,1.088253810809197,3771.0
2024-07-13 04:00:00+00:00,1.0883673273415972,1.090004051902674,1.0869170408982982,1.0886895329648911,3055.0
2024-07-13 08:00:00+00:00,1.0881077031805673,1.0901079033514325,1.0866895282623097,1.0875976101844895,3311.0
2024-07-13 12:00:00+00:00,1.0880432413691208,1.0893242501443574,1.086348454938462,1.087474291176493,3940.0
2024-07-13 16:00:00+00:00,1.0878715831826933,1.0897023469479534,1.0862660662213954,1.0880984064107744,4024.0
2024-07-13 20:00:00+00:00,1.0881671599819336,1.090083040655762,1.0869829049450324,1.0890371383958213,5198.0
2024-07-14 00:00:00+00:00,1.0884310423329475,1.0893701348697855,1.0873259723374709,1.088190280207637,4158.0
2024-07-14 04:00:00+00:00,1.0884526518837174,1.0900009779507691,1.0873550116763644,1.0896114904249627,4032.0
2024-07-14 08:00:00+00:00,1.088743054351617,1.0905113075962762,1.08737154147181,1.090400761948643,3775.0
2024-07-14 12:00:00+00:00,1.0887313852256009,1.0908496323952996,1.0862545539479216,1.088409872945455,5005.0
2024-07-14 16:00:00+00:00,1.0890863206591377,1.090232722827137,1.087216756840879,1.0888441941636593,3650.0
2024-07-14 20:00:00+00:00,1.088520759418264,1.0914863627099414,1.0872354296367015,1.0895137899659642,4079.0
2024-07-15 00:00:00+00:00,1.089170967305256,1.0898961422006364,1.086747800834693,1.08715123665409,3437.0
2024-07-15 04:00:00+00:00,1.0881165846620016,1.0900044560636404,1.0865188287001908,1.0878363292952025,5250.0
